,,,-1.1020E-3,-340.00000E-3,,,,,-1.1020E-3,-359.99998E-3,,,,,-1.1020E-3,359.99998E-3,,,,,-1.1020E-3,12.3200,
,,,-1.1010E-3,-340.00000E-3,,,,,-1.1010E-3,-340.00000E-3,,,,,-1.1010E-3,359.99998E-3,,,,,-1.1010E-3,12.3600,
,,,-1.1000E-3,-340.00000E-3,,,,,-1.1000E-3,-340.00000E-3,,,,,-1.1000E-3,359.99998E-3,,,,,-1.1000E-3,12.3200,
,,,-1.0990E-3,-340.00000E-3,,,,,-1.0990E-3,-340.00000E-3,,,,,-1.0990E-3,319.99999E-3,,,,,-1.0990E-3,12.3600,
,,,-1.0980E-3,-340.00000E-3,,,,,-1.0980E-3,-340.00000E-3,,,,,-1.0980E-3,340.00000E-3,,,,,-1.0980E-3,12.3600,
,,,-1.0970E-3,-340.00000E-3,,,,,-1.0970E-3,-340.00000E-3,,,,,-1.0970E-3,340.00000E-3,,,,,-1.0970E-3,12.3600,
,,,-1.0960E-3,-319.99999E-3,,,,,-1.0960E-3,-280.00000E-3,,,,,-1.0960E-3,340.00000E-3,,,,,-1.0960E-3,12.4000,
,,,-1.0950E-3,-340.00000E-3,,,,,-1.0950E-3,-319.99999E-3,,,,,-1.0950E-3,319.99999E-3,,,,,-1.0950E-3,12.3600,
,,,-1.0940E-3,-319.99999E-3,,,,,-1.0940E-3,-319.99999E-3,,,,,-1.0940E-3,319.99999E-3,,,,,-1.0940E-3,12.3600,
,,,-1.0930E-3,-319.99999E-3,,,,,-1.0930E-3,-299.99998E-3,,,,,-1.0930E-3,319.99999E-3,,,,,-1.0930E-3,12.3600,
,,,-1.0920E-3,-319.99999E-3,,,,,-1.0920E-3,-299.99998E-3,,,,,-1.0920E-3,299.99998E-3,,,,,-1.0920E-3,12.4000,
,,,-1.0910E-3,-299.99998E-3,,,,,-1.0910E-3,-319.99999E-3,,,,,-1.0910E-3,299.99998E-3,,,,,-1.0910E-3,12.4000,
